epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,16296.6,0.47416,0.77618,0.54487,0.9535,0.86101,0.76007,0.83971,0.76492,0.8768,0.74695,0.83656,0.73269,0.38326,0.73661,0.48898,0.88285,0.008713,0.008713,0.008713
41,16704.5,0.47519,0.76968,0.53953,0.95113,0.8607,0.75666,0.83748,0.76251,0.86669,0.75476,0.83609,0.73278,0.38062,0.7311,0.49801,0.8778,0.00868,0.00868,0.00868
42,17112,0.4746,0.76114,0.53889,0.95005,0.86857,0.74539,0.83578,0.7649,0.87367,0.74977,0.83541,0.73658,0.37594,0.72346,0.49121,0.87622,0.008647,0.008647,0.008647
43,17519.8,0.47319,0.76917,0.53834,0.94752,0.86425,0.7582,0.84105,0.77064,0.86741,0.75851,0.84087,0.74042,0.36917,0.71996,0.47847,0.87115,0.008614,0.008614,0.008614
44,17927.4,0.46666,0.76237,0.52508,0.9457,0.85621,0.76452,0.84108,0.76749,0.8655,0.7682,0.84219,0.73773,0.37488,0.73072,0.49462,0.87471,0.008581,0.008581,0.008581
45,18334.9,0.4665,0.76106,0.52785,0.94847,0.87456,0.7582,0.84139,0.77065,0.885,0.75492,0.84011,0.73741,0.37519,0.72422,0.48301,0.87823,0.008548,0.008548,0.008548
46,18742.5,0.46782,0.76251,0.53755,0.9481,0.87077,0.76203,0.8448,0.77163,0.87102,0.76583,0.84337,0.73888,0.36757,0.71111,0.47882,0.87349,0.008515,0.008515,0.008515
47,19150,0.46767,0.75435,0.52733,0.94702,0.864,0.75695,0.84392,0.77249,0.87068,0.75789,0.84192,0.7389,0.36669,0.71213,0.47313,0.86726,0.008482,0.008482,0.008482
48,19557.2,0.46257,0.74775,0.52535,0.94526,0.87877,0.76445,0.84672,0.77605,0.88427,0.76632,0.84432,0.74447,0.36383,0.72393,0.47113,0.86544,0.008449,0.008449,0.008449
49,19964.5,0.45733,0.74833,0.51593,0.9403,0.8747,0.76976,0.84711,0.77527,0.88211,0.76904,0.8458,0.74328,0.36253,0.71461,0.46846,0.86562,0.008416,0.008416,0.008416
50,20371.2,0.4572,0.73545,0.51029,0.94068,0.8662,0.77457,0.84814,0.77834,0.87083,0.7757,0.84657,0.74457,0.36063,0.69899,0.46075,0.86738,0.008383,0.008383,0.008383
51,20778.2,0.45538,0.72564,0.51227,0.93842,0.8724,0.76601,0.84752,0.77968,0.87418,0.76757,0.84612,0.7478,0.36369,0.70411,0.46786,0.86742,0.00835,0.00835,0.00835
52,21185,0.44988,0.73025,0.50177,0.93584,0.86745,0.77132,0.84773,0.77855,0.86417,0.77195,0.84571,0.74468,0.35868,0.70762,0.46298,0.86698,0.008317,0.008317,0.008317
53,21591.9,0.44597,0.71027,0.50129,0.93421,0.86479,0.77928,0.85091,0.78256,0.8667,0.78069,0.85006,0.74831,0.35698,0.70529,0.4573,0.86811,0.008284,0.008284,0.008284
54,21998.7,0.44691,0.71522,0.49842,0.93344,0.85252,0.78975,0.85296,0.78495,0.85455,0.79163,0.85224,0.75097,0.35131,0.6918,0.46029,0.86394,0.008251,0.008251,0.008251
55,22405.5,0.447,0.70906,0.50099,0.93243,0.87114,0.7732,0.85195,0.78317,0.8729,0.77476,0.85182,0.74946,0.35286,0.69605,0.45918,0.86283,0.008218,0.008218,0.008218
56,22812.2,0.44633,0.71469,0.49009,0.92826,0.87443,0.77476,0.85218,0.78203,0.88022,0.7707,0.84808,0.7483,0.3562,0.69878,0.45794,0.86517,0.008185,0.008185,0.008185
57,23218.7,0.44242,0.69583,0.49231,0.93104,0.86408,0.78975,0.8545,0.78582,0.86995,0.78572,0.85243,0.75119,0.35172,0.70528,0.44907,0.86296,0.008152,0.008152,0.008152
58,23624.8,0.44358,0.69703,0.49052,0.92985,0.87731,0.77514,0.85457,0.78777,0.88015,0.77085,0.85131,0.75073,0.34529,0.69581,0.44451,0.85659,0.008119,0.008119,0.008119
59,24031.3,0.43733,0.69552,0.47524,0.93027,0.87135,0.77882,0.85252,0.78604,0.87685,0.77819,0.85195,0.75045,0.34482,0.68667,0.4454,0.85627,0.008086,0.008086,0.008086
60,24437.5,0.43272,0.68221,0.48037,0.9289,0.87336,0.77776,0.85278,0.78532,0.87544,0.77729,0.85165,0.74867,0.34266,0.69393,0.4442,0.8595,0.008053,0.008053,0.008053
61,24843.8,0.42922,0.6823,0.47284,0.9224,0.85989,0.78944,0.85315,0.78541,0.86639,0.78193,0.85238,0.74912,0.34214,0.68744,0.44614,0.86005,0.00802,0.00802,0.00802
62,25249.9,0.43139,0.67698,0.47451,0.92578,0.86679,0.78288,0.85646,0.79036,0.87404,0.78163,0.85583,0.75548,0.33928,0.67641,0.43939,0.85873,0.007987,0.007987,0.007987
63,25656.2,0.42993,0.67615,0.46923,0.92551,0.86147,0.78683,0.85471,0.78793,0.86853,0.78632,0.85382,0.75039,0.3412,0.68115,0.4402,0.86005,0.007954,0.007954,0.007954
64,26062.9,0.43034,0.68039,0.47339,0.92321,0.87201,0.78319,0.85256,0.78609,0.87766,0.78438,0.85302,0.74911,0.33933,0.68681,0.4446,0.85885,0.007921,0.007921,0.007921
65,26469.6,0.43223,0.67063,0.46642,0.92364,0.87469,0.78503,0.85295,0.78714,0.87713,0.78413,0.85154,0.75037,0.33504,0.68107,0.44585,0.85223,0.007888,0.007888,0.007888
66,26876.1,0.42726,0.67278,0.46357,0.92441,0.86207,0.7885,0.85441,0.78758,0.87569,0.78345,0.85297,0.75109,0.33608,0.68081,0.44746,0.85567,0.007855,0.007855,0.007855
67,27282.7,0.42863,0.67302,0.46185,0.92362,0.86373,0.79401,0.85734,0.79017,0.86569,0.79336,0.85379,0.75551,0.3353,0.67851,0.44081,0.85487,0.007822,0.007822,0.007822
68,27689.3,0.4203,0.65614,0.4521,0.92035,0.8718,0.7885,0.85704,0.79172,0.87761,0.78404,0.8537,0.75726,0.33584,0.67921,0.43547,0.85743,0.007789,0.007789,0.007789
69,28095.7,0.42523,0.66687,0.46095,0.92307,0.87361,0.79038,0.85808,0.79245,0.88166,0.78288,0.85435,0.75703,0.33651,0.66917,0.43582,0.86005,0.007756,0.007756,0.007756
70,28502.2,0.42725,0.6752,0.45674,0.9209,0.89233,0.77154,0.85726,0.79449,0.89359,0.7732,0.85458,0.75862,0.334,0.67084,0.43448,0.85562,0.007723,0.007723,0.007723
71,28908.8,0.42321,0.65638,0.4566,0.92079,0.87863,0.78444,0.85727,0.79331,0.8821,0.78475,0.85466,0.75895,0.33355,0.66426,0.43602,0.85511,0.00769,0.00769,0.00769
72,29315.1,0.41955,0.64723,0.44438,0.91957,0.86849,0.79019,0.857,0.79243,0.87281,0.7868,0.8544,0.75849,0.33313,0.6645,0.43828,0.85444,0.007657,0.007657,0.007657
