epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,46513,0.38743,0.58156,0.37796,0.89908,0.87571,0.79163,0.85514,0.79073,0.87561,0.79607,0.85339,0.74094,0.31568,0.65478,0.41517,0.87451,0.005644,0.005644,0.005644
134,46862.8,0.38231,0.57456,0.37953,0.89994,0.87651,0.79162,0.85533,0.79036,0.87654,0.79538,0.85301,0.7408,0.31551,0.65505,0.41528,0.87433,0.005611,0.005611,0.005611
135,47212.3,0.38514,0.57883,0.38002,0.90034,0.87401,0.7935,0.85517,0.79021,0.87553,0.79694,0.85311,0.74157,0.31549,0.65597,0.41582,0.8745,0.005578,0.005578,0.005578
136,47561.8,0.38308,0.57587,0.37034,0.89867,0.88041,0.78725,0.85524,0.79061,0.87565,0.79694,0.85305,0.7408,0.31538,0.656,0.41564,0.87446,0.005545,0.005545,0.005545
137,47911.6,0.381,0.57175,0.3708,0.89683,0.87801,0.79143,0.85502,0.79042,0.87828,0.79571,0.85274,0.74108,0.31524,0.65592,0.4157,0.8744,0.005512,0.005512,0.005512
138,48261.2,0.38226,0.57385,0.36898,0.90058,0.87879,0.79045,0.85496,0.79042,0.8777,0.796,0.85284,0.74094,0.31513,0.65513,0.41579,0.87414,0.005479,0.005479,0.005479
139,48610.8,0.37979,0.57623,0.36956,0.89977,0.8816,0.78913,0.85515,0.79029,0.87766,0.796,0.85321,0.74122,0.31523,0.65624,0.41558,0.8743,0.005446,0.005446,0.005446
140,48960.4,0.37762,0.57219,0.36753,0.89665,0.87881,0.79286,0.85475,0.79041,0.87829,0.79506,0.85209,0.74114,0.31514,0.65672,0.41556,0.87421,0.005413,0.005413,0.005413
141,49310.4,0.37679,0.56593,0.36434,0.90016,0.88132,0.78975,0.85515,0.79052,0.87802,0.79601,0.85289,0.74156,0.31471,0.65699,0.4156,0.87398,0.00538,0.00538,0.00538
142,49659.8,0.37479,0.56027,0.36188,0.90015,0.88019,0.79183,0.85491,0.79042,0.87742,0.79608,0.85296,0.74135,0.3137,0.65692,0.41461,0.87349,0.005347,0.005347,0.005347
143,50010.1,0.37208,0.56111,0.36483,0.89721,0.87849,0.79256,0.85516,0.79035,0.87777,0.79663,0.85278,0.7419,0.31321,0.65781,0.41361,0.87347,0.005314,0.005314,0.005314
144,50360.3,0.37253,0.56009,0.36009,0.89604,0.87888,0.79288,0.85509,0.79031,0.87831,0.79756,0.85264,0.74211,0.31332,0.65765,0.41354,0.87368,0.005281,0.005281,0.005281
145,50710.2,0.37546,0.55832,0.36352,0.90012,0.88129,0.79085,0.85527,0.79034,0.87936,0.79725,0.85281,0.74232,0.31409,0.6562,0.41412,0.87434,0.005248,0.005248,0.005248
146,51059.8,0.37033,0.55149,0.35209,0.89535,0.8805,0.79256,0.85534,0.79067,0.87878,0.79725,0.85271,0.74272,0.31475,0.65657,0.41441,0.87509,0.005215,0.005215,0.005215
147,51409.7,0.37166,0.55958,0.35507,0.89603,0.8805,0.79256,0.85524,0.79075,0.87871,0.79788,0.85274,0.7428,0.31494,0.65641,0.41444,0.87535,0.005182,0.005182,0.005182
148,51759.7,0.37413,0.5558,0.35698,0.89482,0.87927,0.79408,0.85527,0.79057,0.8763,0.79944,0.85289,0.7429,0.31516,0.65617,0.41426,0.87563,0.005149,0.005149,0.005149
149,52109.3,0.36986,0.5511,0.3556,0.89812,0.87944,0.79306,0.85543,0.7909,0.87718,0.79913,0.85289,0.74316,0.31506,0.65642,0.41376,0.87555,0.005116,0.005116,0.005116
150,52459.5,0.36969,0.55234,0.35148,0.89535,0.87983,0.7937,0.85557,0.79109,0.87749,0.79913,0.85308,0.74322,0.31509,0.65697,0.41387,0.87577,0.005083,0.005083,0.005083
151,52809.5,0.36682,0.55267,0.35227,0.89593,0.87684,0.796,0.85579,0.79141,0.87805,0.7985,0.8533,0.74318,0.31518,0.65723,0.41327,0.87587,0.00505,0.00505,0.00505
152,53159.4,0.36911,0.54965,0.35092,0.8937,0.87641,0.79631,0.85565,0.79182,0.87506,0.8008,0.8532,0.74315,0.31513,0.65802,0.41353,0.87583,0.005017,0.005017,0.005017
153,53509.4,0.37051,0.54986,0.34891,0.89382,0.87889,0.79577,0.85537,0.79165,0.8791,0.79694,0.85274,0.74304,0.31509,0.65816,0.41386,0.87585,0.004984,0.004984,0.004984
154,53859.3,0.36933,0.54585,0.3471,0.89075,0.87854,0.796,0.85541,0.79171,0.87826,0.79786,0.85352,0.74299,0.31507,0.65831,0.41371,0.87601,0.004951,0.004951,0.004951
155,54209,0.36663,0.55072,0.34385,0.8917,0.87719,0.79631,0.85535,0.7914,0.87803,0.79756,0.85344,0.74302,0.31545,0.65809,0.41397,0.87633,0.004918,0.004918,0.004918
156,54558.8,0.36755,0.52962,0.34481,0.89278,0.87893,0.79569,0.85557,0.79186,0.87831,0.79819,0.85332,0.74261,0.31573,0.65821,0.41404,0.87659,0.004885,0.004885,0.004885
157,54908.8,0.36445,0.53069,0.3413,0.89135,0.87891,0.79587,0.8556,0.79216,0.87749,0.79883,0.85364,0.74281,0.31606,0.65829,0.41376,0.87687,0.004852,0.004852,0.004852
158,55258.7,0.36223,0.53561,0.341,0.89169,0.87852,0.79527,0.8558,0.79193,0.87547,0.79975,0.85356,0.74299,0.3161,0.65901,0.41388,0.87699,0.004819,0.004819,0.004819
159,55608.2,0.36331,0.53144,0.34162,0.88996,0.87825,0.79506,0.85573,0.79149,0.87899,0.7965,0.85345,0.74295,0.31589,0.65895,0.41369,0.87695,0.004786,0.004786,0.004786
160,55957.9,0.36234,0.53165,0.33754,0.89072,0.87857,0.79475,0.85519,0.79153,0.87971,0.79737,0.85365,0.74327,0.31583,0.65892,0.41322,0.87694,0.004753,0.004753,0.004753
161,56307.6,0.35868,0.52776,0.33432,0.88775,0.88007,0.79444,0.85551,0.79185,0.88055,0.7968,0.85361,0.74324,0.31524,0.65922,0.41311,0.87624,0.00472,0.00472,0.00472
162,56657.7,0.35841,0.52569,0.33673,0.88676,0.87892,0.79506,0.85561,0.79149,0.87882,0.79694,0.85319,0.7427,0.31546,0.65975,0.41346,0.87641,0.004687,0.004687,0.004687
163,57007.7,0.35978,0.53294,0.33573,0.88874,0.87931,0.79569,0.85546,0.79191,0.88047,0.79694,0.85355,0.74269,0.3158,0.65982,0.41311,0.87649,0.004654,0.004654,0.004654
164,57357.5,0.35998,0.52835,0.33347,0.8887,0.87977,0.79554,0.85573,0.7921,0.88116,0.79679,0.85362,0.74264,0.31552,0.65987,0.41219,0.87621,0.004621,0.004621,0.004621
165,57707,0.35977,0.51684,0.33374,0.88961,0.88016,0.79618,0.85614,0.79185,0.88132,0.79694,0.8537,0.74298,0.31577,0.65974,0.41212,0.87648,0.004588,0.004588,0.004588
166,58056.9,0.35529,0.52093,0.33101,0.88412,0.87855,0.79631,0.85595,0.79187,0.88151,0.79663,0.85384,0.7429,0.31597,0.65986,0.41199,0.87689,0.004555,0.004555,0.004555
167,58406.5,0.35633,0.51882,0.32973,0.88741,0.87942,0.79663,0.8559,0.79141,0.88196,0.79595,0.85406,0.74263,0.31592,0.66032,0.41176,0.87687,0.004522,0.004522,0.004522
168,58756.2,0.35523,0.52149,0.3258,0.8868,0.87801,0.79788,0.85572,0.79158,0.87938,0.79913,0.854,0.74258,0.31562,0.66085,0.41228,0.8765,0.004489,0.004489,0.004489
169,59105.9,0.35503,0.5194,0.32452,0.885,0.88067,0.79663,0.85615,0.79169,0.88194,0.79694,0.85444,0.74295,0.31564,0.66015,0.41213,0.87649,0.004456,0.004456,0.004456
170,59455.5,0.35573,0.52263,0.32614,0.88625,0.88007,0.79694,0.85628,0.79173,0.8805,0.79874,0.85429,0.74326,0.31587,0.65942,0.41212,0.87677,0.004423,0.004423,0.004423
171,59805.3,0.35324,0.51352,0.32284,0.88621,0.8792,0.79788,0.8563,0.7915,0.87998,0.79936,0.85441,0.74368,0.31607,0.65968,0.41276,0.87688,0.00439,0.00439,0.00439
172,60155.2,0.35218,0.51393,0.32148,0.88708,0.87904,0.79819,0.85631,0.79167,0.87997,0.79913,0.85444,0.74388,0.31589,0.65962,0.41216,0.87671,0.004357,0.004357,0.004357
173,60505.4,0.35073,0.51254,0.32197,0.88569,0.87929,0.79872,0.85629,0.7915,0.8798,0.79975,0.8545,0.74375,0.31558,0.65936,0.4122,0.8765,0.004324,0.004324,0.004324
174,60855.1,0.3548,0.51779,0.3237,0.88447,0.87875,0.79924,0.85655,0.79176,0.87892,0.80006,0.85422,0.74396,0.31577,0.65881,0.41281,0.87659,0.004291,0.004291,0.004291
175,61204.9,0.34914,0.50757,0.32025,0.88404,0.87895,0.79844,0.85649,0.79181,0.87949,0.80029,0.85449,0.74464,0.31561,0.6587,0.41324,0.87644,0.004258,0.004258,0.004258
176,61554.7,0.34864,0.50694,0.31385,0.88315,0.88043,0.79694,0.85644,0.79191,0.8792,0.80006,0.85411,0.74479,0.31589,0.65942,0.41347,0.87688,0.004225,0.004225,0.004225
177,61904.3,0.34606,0.50817,0.3214,0.88359,0.88033,0.79749,0.85697,0.79219,0.87934,0.80006,0.85399,0.74504,0.31589,0.65924,0.41361,0.87698,0.004192,0.004192,0.004192
178,62254,0.3462,0.50806,0.31624,0.8822,0.8802,0.79756,0.85689,0.79214,0.87997,0.79931,0.85409,0.74512,0.31598,0.65874,0.41286,0.87728,0.004159,0.004159,0.004159
179,62603.8,0.34625,0.50125,0.31624,0.88645,0.88002,0.7974,0.85694,0.79241,0.88015,0.79835,0.85406,0.74524,0.31582,0.65827,0.41352,0.87723,0.004126,0.004126,0.004126
180,62953.7,0.34522,0.50108,0.31335,0.88341,0.8807,0.79663,0.85687,0.79229,0.87996,0.79975,0.85436,0.74528,0.31565,0.65771,0.41384,0.87719,0.004093,0.004093,0.004093
181,63303.8,0.34525,0.49629,0.31117,0.8834,0.88149,0.79756,0.85695,0.79212,0.87974,0.79913,0.85426,0.74536,0.31539,0.65895,0.41365,0.87705,0.00406,0.00406,0.00406
182,63653.9,0.34468,0.49318,0.31046,0.88055,0.88103,0.79814,0.85684,0.79203,0.88122,0.79881,0.85401,0.74519,0.31527,0.65878,0.41267,0.87687,0.004027,0.004027,0.004027
183,64004,0.34348,0.49727,0.30898,0.88261,0.88197,0.79836,0.85765,0.79226,0.88234,0.7989,0.85418,0.74564,0.31537,0.65919,0.41248,0.87704,0.003994,0.003994,0.003994
184,64353.9,0.33878,0.4955,0.30939,0.88018,0.88228,0.79663,0.85687,0.79188,0.88278,0.79819,0.85395,0.74533,0.31514,0.65951,0.41291,0.87697,0.003961,0.003961,0.003961
185,64704,0.34122,0.49054,0.30667,0.8804,0.88197,0.79663,0.85707,0.79156,0.88285,0.79756,0.85424,0.74539,0.31535,0.65953,0.41246,0.87713,0.003928,0.003928,0.003928
186,65054,0.34167,0.49501,0.30741,0.88031,0.8816,0.79554,0.85723,0.792,0.88241,0.79703,0.85454,0.74545,0.31545,0.65985,0.41189,0.87708,0.003895,0.003895,0.003895
187,65404.3,0.34212,0.49644,0.30581,0.88241,0.88168,0.79618,0.85714,0.79186,0.88307,0.79743,0.85457,0.74533,0.31571,0.65997,0.41248,0.8775,0.003862,0.003862,0.003862
188,65754.3,0.34141,0.49811,0.3072,0.88002,0.88301,0.79506,0.85707,0.79178,0.88405,0.796,0.85469,0.74556,0.31555,0.65986,0.41237,0.87751,0.003829,0.003829,0.003829
189,66103.5,0.33916,0.48244,0.30126,0.87868,0.88466,0.79381,0.85715,0.79178,0.88605,0.79506,0.85452,0.74558,0.31605,0.66029,0.41205,0.878,0.003796,0.003796,0.003796
190,66452.5,0.3371,0.48142,0.30156,0.87926,0.88677,0.79319,0.85709,0.7919,0.88675,0.79569,0.85469,0.74601,0.31662,0.6606,0.41209,0.87855,0.003763,0.003763,0.003763
191,66802,0.33665,0.48405,0.30092,0.88093,0.8856,0.79326,0.85711,0.79166,0.887,0.79475,0.85467,0.74541,0.31706,0.66078,0.41128,0.87941,0.00373,0.00373,0.00373
192,67151.2,0.33522,0.48552,0.29913,0.87904,0.88761,0.79288,0.8572,0.79152,0.88763,0.79463,0.85446,0.74548,0.3177,0.6611,0.41084,0.88011,0.003697,0.003697,0.003697
193,67500.2,0.33706,0.48753,0.29765,0.87848,0.88658,0.79413,0.85704,0.79158,0.88739,0.79514,0.8545,0.74599,0.31711,0.66018,0.41046,0.87947,0.003664,0.003664,0.003664
194,67849.3,0.33539,0.47891,0.29724,0.87617,0.88645,0.79288,0.85698,0.79161,0.8875,0.79355,0.85418,0.74581,0.31662,0.66013,0.41,0.87923,0.003631,0.003631,0.003631
195,68198.4,0.33317,0.47521,0.29608,0.87544,0.8866,0.79288,0.85632,0.79167,0.888,0.79413,0.85431,0.74576,0.31667,0.66057,0.40982,0.87931,0.003598,0.003598,0.003598
196,68547.4,0.33491,0.48243,0.29522,0.87536,0.88624,0.79339,0.85668,0.79161,0.88706,0.79413,0.8537,0.74598,0.31671,0.66148,0.4102,0.87944,0.003565,0.003565,0.003565
197,68895.9,0.33366,0.47879,0.29525,0.87573,0.88583,0.7935,0.85701,0.7917,0.88688,0.79444,0.85403,0.74645,0.31651,0.66204,0.41042,0.87926,0.003532,0.003532,0.003532
198,69244.4,0.3369,0.48646,0.29839,0.87768,0.88548,0.79232,0.85671,0.79156,0.88618,0.79294,0.85345,0.746,0.31602,0.66258,0.41128,0.8788,0.003499,0.003499,0.003499
199,69593.2,0.33336,0.47161,0.295,0.87773,0.88186,0.79506,0.85675,0.79168,0.88297,0.796,0.85414,0.74629,0.31607,0.66273,0.41146,0.87885,0.003466,0.003466,0.003466
200,69941.6,0.32898,0.47808,0.28796,0.87403,0.88129,0.79506,0.85651,0.79149,0.88533,0.79356,0.85409,0.74617,0.31657,0.66197,0.41141,0.87962,0.003433,0.003433,0.003433
201,70290.3,0.32983,0.46959,0.28675,0.8778,0.88157,0.79475,0.85648,0.79168,0.88479,0.7935,0.85405,0.74677,0.3166,0.66247,0.41115,0.87984,0.0034,0.0034,0.0034
202,70639,0.33055,0.47062,0.28811,0.8742,0.88131,0.79565,0.8564,0.79165,0.88553,0.79319,0.85368,0.74702,0.31666,0.66326,0.41142,0.87991,0.003367,0.003367,0.003367
203,70987.7,0.32668,0.46379,0.28616,0.8757,0.88438,0.79163,0.85605,0.79134,0.88627,0.79256,0.85336,0.74738,0.31664,0.66324,0.41159,0.87997,0.003334,0.003334,0.003334
204,71336.3,0.32871,0.46932,0.28782,0.873,0.88442,0.79225,0.85564,0.79139,0.88637,0.79196,0.85343,0.7467,0.3168,0.66389,0.41218,0.88014,0.003301,0.003301,0.003301
205,71684.8,0.32557,0.46022,0.28501,0.87232,0.88444,0.79194,0.85528,0.79174,0.88939,0.7913,0.85364,0.7474,0.31684,0.66405,0.41214,0.88054,0.003268,0.003268,0.003268
206,72033.3,0.3263,0.47052,0.28339,0.8738,0.88503,0.79225,0.85545,0.79151,0.88885,0.79194,0.85351,0.74704,0.31703,0.66506,0.41143,0.88114,0.003235,0.003235,0.003235
207,72381.7,0.32276,0.4639,0.28309,0.87026,0.88603,0.79176,0.85519,0.79126,0.8898,0.79194,0.85438,0.74749,0.31747,0.66472,0.4113,0.88161,0.003202,0.003202,0.003202
208,72730.2,0.32478,0.46883,0.28042,0.87414,0.88591,0.79326,0.85556,0.79152,0.88864,0.79273,0.85355,0.74779,0.31725,0.66592,0.41082,0.88144,0.003169,0.003169,0.003169
209,73078.7,0.32366,0.45543,0.27818,0.87349,0.88587,0.79291,0.85546,0.79157,0.88932,0.7935,0.85365,0.7479,0.31732,0.66606,0.41101,0.88157,0.003136,0.003136,0.003136
210,73427.3,0.32256,0.45743,0.27807,0.8725,0.88447,0.79381,0.85534,0.79174,0.8864,0.79464,0.85354,0.74781,0.31689,0.66646,0.41113,0.88131,0.003103,0.003103,0.003103
211,73775.7,0.32403,0.46304,0.27911,0.87318,0.88564,0.79319,0.85554,0.7916,0.88669,0.79413,0.85381,0.7481,0.31708,0.66662,0.41058,0.88165,0.00307,0.00307,0.00307
212,74124.5,0.32252,0.4583,0.27794,0.87084,0.88599,0.7939,0.85516,0.79174,0.88704,0.79484,0.85368,0.74774,0.31701,0.66711,0.40987,0.88178,0.003037,0.003037,0.003037
213,74473.3,0.32065,0.45539,0.2774,0.87025,0.88648,0.7935,0.85532,0.79191,0.88773,0.79413,0.8537,0.74779,0.31706,0.66741,0.40917,0.88213,0.003004,0.003004,0.003004
214,74821.6,0.31881,0.4521,0.27456,0.86986,0.88802,0.79319,0.85537,0.79196,0.88995,0.79381,0.85389,0.74842,0.3171,0.66797,0.40883,0.88227,0.002971,0.002971,0.002971
215,75170.2,0.32063,0.44836,0.275,0.87232,0.88712,0.79319,0.85521,0.79208,0.89238,0.78913,0.85364,0.74808,0.31717,0.66747,0.40856,0.8824,0.002938,0.002938,0.002938
216,75518.8,0.31849,0.45205,0.27318,0.87073,0.88827,0.79228,0.85523,0.79186,0.89361,0.78986,0.85412,0.74836,0.31767,0.66839,0.40858,0.88326,0.002905,0.002905,0.002905
217,75867.2,0.3191,0.44701,0.27341,0.87078,0.88949,0.79256,0.85532,0.79191,0.89041,0.79225,0.85395,0.74779,0.31717,0.66933,0.40776,0.88283,0.002872,0.002872,0.002872
218,76215.7,0.32216,0.46095,0.27383,0.87005,0.89046,0.7923,0.85538,0.79178,0.89137,0.79225,0.85391,0.74727,0.3173,0.66895,0.40788,0.88326,0.002839,0.002839,0.002839
219,76564.2,0.31869,0.447,0.269,0.86555,0.89143,0.79259,0.85523,0.79149,0.89174,0.7926,0.8538,0.74703,0.31746,0.66907,0.40811,0.88348,0.002806,0.002806,0.002806
220,76912.6,0.3157,0.44609,0.26805,0.87037,0.89171,0.79256,0.85516,0.79129,0.89241,0.79292,0.85371,0.74734,0.31656,0.66847,0.40881,0.88229,0.002773,0.002773,0.002773
221,77260.9,0.31415,0.4486,0.26606,0.86787,0.89104,0.792,0.8547,0.79096,0.89235,0.79288,0.85362,0.74731,0.31673,0.66845,0.40939,0.88244,0.00274,0.00274,0.00274
222,77609.3,0.31326,0.4415,0.26431,0.86884,0.88851,0.79506,0.85515,0.79104,0.89267,0.79256,0.85326,0.74676,0.31683,0.66909,0.40922,0.88243,0.002707,0.002707,0.002707
223,77958,0.3128,0.44168,0.26423,0.86969,0.89066,0.79288,0.85514,0.79114,0.89162,0.79319,0.85371,0.74725,0.31746,0.66909,0.40867,0.88335,0.002674,0.002674,0.002674
224,78306.5,0.3129,0.446,0.26453,0.86736,0.89066,0.79225,0.85496,0.79115,0.89122,0.79256,0.85376,0.74743,0.31734,0.66906,0.40858,0.88326,0.002641,0.002641,0.002641
225,78655.2,0.31056,0.43794,0.26373,0.86677,0.89117,0.79299,0.85519,0.79123,0.89212,0.79312,0.85394,0.74783,0.31677,0.66963,0.4085,0.88236,0.002608,0.002608,0.002608
226,79004,0.31379,0.43405,0.26633,0.86645,0.8898,0.79319,0.85476,0.79115,0.892,0.79381,0.85395,0.74798,0.3168,0.6696,0.40868,0.88226,0.002575,0.002575,0.002575
227,79352.9,0.31165,0.43692,0.26402,0.86638,0.88757,0.79381,0.85494,0.79107,0.89175,0.79381,0.85371,0.74823,0.317,0.6695,0.40873,0.88244,0.002542,0.002542,0.002542
228,79701.7,0.309,0.43513,0.25974,0.86408,0.88832,0.7935,0.85486,0.79099,0.89132,0.7935,0.85365,0.74831,0.31698,0.66927,0.40893,0.88252,0.002509,0.002509,0.002509
229,80050.6,0.30737,0.4302,0.25883,0.86605,0.88951,0.7935,0.85486,0.79121,0.8924,0.79319,0.85384,0.74878,0.31706,0.66975,0.40879,0.88261,0.002476,0.002476,0.002476
230,80399.7,0.30864,0.43235,0.25879,0.86416,0.88899,0.7935,0.85484,0.79092,0.89203,0.79319,0.8534,0.74861,0.31708,0.66863,0.40839,0.88238,0.002443,0.002443,0.002443
231,80748.6,0.31095,0.43482,0.25768,0.86556,0.88834,0.79381,0.85488,0.79109,0.89172,0.79319,0.85357,0.74854,0.31687,0.66878,0.40826,0.88217,0.00241,0.00241,0.00241
232,81097.5,0.30465,0.4204,0.25588,0.86298,0.88743,0.79444,0.85476,0.79109,0.89069,0.79424,0.85386,0.74889,0.31717,0.66805,0.40868,0.88218,0.002377,0.002377,0.002377
233,81446.4,0.30632,0.42728,0.25786,0.86348,0.88665,0.79423,0.85494,0.79121,0.89371,0.7935,0.85348,0.74895,0.31716,0.66854,0.40853,0.8823,0.002344,0.002344,0.002344
234,81796.6,0.30721,0.42877,0.25533,0.86447,0.89198,0.79256,0.85495,0.79138,0.89505,0.79131,0.85295,0.74902,0.31719,0.66915,0.4088,0.8823,0.002311,0.002311,0.002311
235,82146.8,0.30246,0.42575,0.25327,0.86321,0.89383,0.79162,0.85493,0.79118,0.89515,0.78882,0.85294,0.74926,0.31746,0.66915,0.40906,0.88275,0.002278,0.002278,0.002278
236,82496.7,0.30478,0.42432,0.25043,0.86404,0.89114,0.79276,0.85499,0.79134,0.89366,0.79163,0.85309,0.7494,0.31809,0.66963,0.40818,0.88345,0.002245,0.002245,0.002245
237,82847.1,0.3023,0.42195,0.25001,0.86337,0.89066,0.79288,0.85497,0.79124,0.89408,0.79111,0.85304,0.74939,0.31854,0.66881,0.40858,0.88365,0.002212,0.002212,0.002212
238,83197.2,0.30201,0.41818,0.24939,0.86362,0.89105,0.79205,0.85501,0.7912,0.89282,0.79163,0.85302,0.74924,0.31823,0.66849,0.40863,0.88294,0.002179,0.002179,0.002179
239,83547.3,0.29939,0.41612,0.24723,0.86288,0.89097,0.79225,0.85516,0.79127,0.89228,0.79182,0.85297,0.74912,0.31822,0.66886,0.40869,0.88317,0.002146,0.002146,0.002146
240,83897.2,0.30126,0.42272,0.24688,0.86277,0.89087,0.79058,0.85479,0.79106,0.89246,0.791,0.8528,0.74894,0.31821,0.66782,0.40922,0.8834,0.002113,0.002113,0.002113
241,84247.2,0.29848,0.4138,0.24691,0.86193,0.89086,0.79048,0.85494,0.79079,0.89152,0.79074,0.85284,0.74895,0.31859,0.66869,0.40999,0.8837,0.00208,0.00208,0.00208
242,84597.3,0.29785,0.40799,0.24033,0.86058,0.89062,0.79163,0.85491,0.79095,0.89245,0.791,0.85291,0.74914,0.31865,0.66801,0.4097,0.88371,0.002047,0.002047,0.002047
243,84947.1,0.29476,0.40806,0.24177,0.86053,0.89006,0.79288,0.85486,0.7911,0.89488,0.79007,0.85277,0.74929,0.31847,0.66808,0.41006,0.88354,0.002014,0.002014,0.002014
244,85296.7,0.29537,0.41204,0.24503,0.86047,0.89217,0.79132,0.85506,0.79105,0.89605,0.79038,0.85311,0.74939,0.31872,0.66838,0.40988,0.88372,0.001981,0.001981,0.001981
245,85647.7,0.29651,0.41037,0.24267,0.8607,0.89306,0.79132,0.85455,0.79096,0.89645,0.78944,0.85317,0.74947,0.31895,0.66869,0.40939,0.88406,0.001948,0.001948,0.001948
246,85998.7,0.29372,0.40908,0.24296,0.85923,0.8942,0.78947,0.85459,0.79103,0.89594,0.78882,0.85307,0.74991,0.31914,0.66866,0.40897,0.88431,0.001915,0.001915,0.001915
247,86349,0.29682,0.41208,0.23874,0.86041,0.89301,0.79008,0.85475,0.79109,0.89579,0.78788,0.85313,0.74992,0.31912,0.66822,0.40872,0.88462,0.001882,0.001882,0.001882
248,86698.8,0.29537,0.41466,0.24009,0.86112,0.89348,0.78913,0.85466,0.79116,0.89503,0.78849,0.85307,0.75027,0.31915,0.66792,0.40802,0.88487,0.001849,0.001849,0.001849
249,87048.6,0.29301,0.41242,0.23743,0.8561,0.89274,0.78944,0.85498,0.79102,0.89637,0.78694,0.85298,0.74968,0.31911,0.66827,0.40888,0.88487,0.001816,0.001816,0.001816
250,87398.7,0.29408,0.41019,0.23837,0.85853,0.89492,0.78725,0.85464,0.7911,0.89743,0.78716,0.85314,0.74968,0.31926,0.66793,0.40815,0.88505,0.001783,0.001783,0.001783
251,87748.5,0.29366,0.40607,0.23943,0.85977,0.89385,0.78918,0.85463,0.79117,0.89723,0.78788,0.85339,0.75013,0.31926,0.6674,0.40822,0.88506,0.00175,0.00175,0.00175
252,88098.4,0.2921,0.40545,0.23493,0.85742,0.89357,0.78947,0.85463,0.79116,0.89789,0.78788,0.85338,0.75023,0.31955,0.66703,0.40868,0.88532,0.001717,0.001717,0.001717
253,88448.4,0.29102,0.40203,0.23469,0.85773,0.89456,0.79038,0.85463,0.79092,0.89606,0.79007,0.85319,0.74992,0.3195,0.66642,0.40881,0.88534,0.001684,0.001684,0.001684
254,88798.6,0.29453,0.40511,0.23792,0.85865,0.8951,0.78944,0.85413,0.79089,0.89606,0.78915,0.8533,0.74989,0.31977,0.66647,0.40909,0.88579,0.001651,0.001651,0.001651
255,89148.6,0.28678,0.39642,0.23207,0.85936,0.89314,0.79256,0.85425,0.79089,0.8954,0.78886,0.8531,0.74996,0.32011,0.66624,0.40929,0.8861,0.001618,0.001618,0.001618
256,89499.1,0.28934,0.39835,0.23194,0.85774,0.89239,0.79163,0.85436,0.79083,0.8931,0.79225,0.85286,0.75032,0.3201,0.66702,0.41006,0.8861,0.001585,0.001585,0.001585
257,89849.5,0.28699,0.39594,0.22835,0.85738,0.893,0.79132,0.85407,0.79119,0.89374,0.79091,0.85277,0.75018,0.32022,0.66815,0.41061,0.8864,0.001552,0.001552,0.001552
258,90199.8,0.2857,0.39371,0.22788,0.85716,0.89262,0.791,0.85445,0.7913,0.89297,0.79132,0.8531,0.75012,0.32033,0.6666,0.41136,0.88651,0.001519,0.001519,0.001519
259,90550.2,0.28602,0.39568,0.22706,0.8559,0.89289,0.79069,0.85432,0.79115,0.89105,0.79194,0.85308,0.75053,0.32042,0.66752,0.41134,0.88668,0.001486,0.001486,0.001486
260,90900.6,0.28303,0.38733,0.22293,0.85383,0.89095,0.79124,0.85443,0.79108,0.8917,0.79222,0.85327,0.75045,0.32017,0.66764,0.41155,0.8863,0.001453,0.001453,0.001453
261,91250.7,0.2782,0.38796,0.22208,0.8523,0.8915,0.7906,0.85403,0.79123,0.89163,0.791,0.85269,0.75053,0.32027,0.66832,0.41205,0.88615,0.00142,0.00142,0.00142
262,91600.9,0.28208,0.38856,0.22468,0.85521,0.89094,0.79194,0.85417,0.79085,0.89143,0.79256,0.853,0.75028,0.32056,0.66781,0.41276,0.88592,0.001387,0.001387,0.001387
263,91951.2,0.28054,0.38865,0.22327,0.856,0.89007,0.79421,0.85406,0.79101,0.8902,0.79475,0.85322,0.75092,0.32071,0.66794,0.41241,0.88588,0.001354,0.001354,0.001354
264,92301.8,0.28267,0.38829,0.22319,0.8558,0.8901,0.79475,0.85398,0.79116,0.8882,0.79538,0.853,0.75091,0.32101,0.66832,0.41253,0.886,0.001321,0.001321,0.001321
265,92652.3,0.28072,0.38524,0.22001,0.85286,0.88847,0.79506,0.85389,0.79118,0.88894,0.7952,0.85307,0.75113,0.32136,0.66863,0.41283,0.88641,0.001288,0.001288,0.001288
266,93002.5,0.27978,0.38229,0.2208,0.85386,0.88781,0.79413,0.85404,0.7914,0.88809,0.79381,0.85309,0.75067,0.32152,0.66845,0.41327,0.88661,0.001255,0.001255,0.001255
267,93352.6,0.27684,0.38334,0.21751,0.8525,0.89215,0.79069,0.85384,0.79115,0.8925,0.791,0.85252,0.75048,0.32149,0.66865,0.41341,0.88667,0.001222,0.001222,0.001222
268,93702.6,0.27876,0.37924,0.22063,0.85328,0.89317,0.79069,0.85433,0.79135,0.89352,0.791,0.85276,0.7499,0.32162,0.66961,0.41328,0.88679,0.001189,0.001189,0.001189
